queue_id,num_people_waiting,queue_length,active_counters,avg_service_time,priority_customers,day_of_week,time_of_day,historical_queue_load,previous_waiting_time,actual_waiting_time
2404,3,9,4,3.5,0.0,Wednesday,14:59,10.2,0.0,3.3
2405,6,10,2,10.5,0.0,Friday,09:22,4.7,29.3,37.4
2406,6,9,2,9.4,0.0,Friday,03:58,4.6,24.7,26.1
2407,6,11,3,10.7,1.0,Sunday,19:52,7.7,17.3,34.0
2408,11,14,3,7.4,2.0,Thursday,20:08,9.6,9.9,39.7
2409,15,22,5,6.8,2.0,Monday,16:41,11.2,13.7,36.2
2410,10,14,4,10.5,0.0,Saturday,10:55,10.0,15.4,36.2
2411,4,8,4,12.0,1.0,Sunday,01:41,6.5,20.3,14.6
2412,9,13,3,4.9,,Tuesday,19:08,10.6,19.8,24.8
2413,12,17,5,9.5,1.0,Monday,10:32,5.8,14.7,32.4
2414,6,12,5,11.6,0.0,Thursday,11:04,9.2,16.4,22.7
2415,11,16,4,10.2,0.0,Friday,01:36,,1.4,24.2
2416,16,21,4,3.7,2.0,Saturday,17:36,9.0,13.7,25.8
2417,3,7,3,4.2,0.0,Tuesday,20:02,15.0,8.5,6.5
2418,6,11,5,3.2,1.0,Wednesday,20:51,11.0,0.5,4.3
2419,6,10,3,6.3,0.0,Wednesday,05:01,5.9,13.4,11.4
2420,7,11,4,10.2,0.0,Friday,05:26,5.8,15.9,14.6
2421,7,13,6,11.0,1.0,Tuesday,15:27,9.8,19.4,22.9
2422,5,10,5,,1.0,Tuesday,07:57,7.5,12.6,17.6
2423,5,11,4,8.3,0.0,Tuesday,10:26,1.6,23.1,11.5
2424,7,13,4,7.0,2.0,Monday,17:06,7.9,25.3,32.2
2425,12,21,5,7.6,0.0,Saturday,17:09,10.4,13.5,29.0
2426,11,14,3,7.7,0.0,Sunday,15:23,7.2,23.7,34.1
2427,11,16,5,9.7,0.0,Tuesday,18:50,8.9,15.0,29.6
2428,12,17,4,8.9,4.0,Saturday,21:00,8.0,26.4,52.5
2429,7,11,4,9.1,0.0,Thursday,12:28,9.3,0.0,22.8
2430,6,12,5,4.6,2.0,Friday,14:22,10.5,8.9,19.4
2431,8,11,3,5.5,2.0,Monday,19:41,10.7,16.0,27.4
2432,6,12,4,8.8,0.0,Monday,17:44,6.1,34.1,20.5
2433,9,12,3,11.3,0.0,Tuesday,21:12,4.6,36.8,39.7
2434,8,14,5,5.8,0.0,Tuesday,16:46,8.0,10.6,8.2
2435,1,4,3,9.3,0.0,Sunday,05:41,4.6,23.3,4.1
2436,14,17,2,10.3,1.0,Friday,21:13,8.3,42.2,92.2
2437,14,19,4,6.8,1.0,Friday,07:43,,23.1,32.7
2438,9,15,5,5.3,0.0,Wednesday,15:56,12.4,7.8,8.3
2439,14,21,5,6.0,1.0,Saturday,11:54,7.0,8.5,24.9
2440,16,19,2,9.3,0.0,Wednesday,21:57,8.4,47.5,77.8
2441,7,12,4,8.4,0.0,Monday,15:14,12.6,23.3,20.7
2442,9,14,5,7.6,2.0,Saturday,19:30,7.8,13.5,30.3
2443,8,12,4,3.0,0.0,Thursday,13:45,10.2,9.1,7.7
2444,13,19,4,7.0,2.0,Friday,12:07,10.9,10.1,42.5
2445,5,13,4,6.9,0.0,Wednesday,17:25,7.3,17.9,13.1
2446,8,13,5,3.3,2.0,Saturday,08:05,6.3,1.4,8.5
2447,16,21,4,9.7,1.0,Monday,16:30,11.8,26.4,58.9
2448,2,7,3,4.7,1.0,Wednesday,03:20,6.8,5.0,3.3
2449,16,21,4,6.1,1.0,Tuesday,16:23,8.4,3.5,27.7
2450,10,16,5,6.8,0.0,Tuesday,03:57,0.4,0.0,9.8
2451,15,22,4,10.0,2.0,Wednesday,12:58,14.3,19.7,61.9
2452,11,17,2,4.1,0.0,Wednesday,15:55,9.6,20.1,25.5
2453,7,9,2,4.1,0.0,Wednesday,14:12,6.8,18.4,20.5
2454,4,10,3,7.5,0.0,Monday,01:43,4.8,10.8,8.0
2455,10,13,3,11.0,2.0,Friday,10:57,10.2,17.1,54.6
2456,11,17,5,6.3,0.0,Tuesday,14:14,7.4,12.8,46.2
2457,12,16,2,6.9,0.0,Monday,11:35,6.9,36.5,59.1
2458,22,29,3,5.4,1.0,Saturday,17:07,14.3,18.7,63.8
2459,11,18,5,7.7,2.0,Friday,23:12,6.1,7.8,22.0
2460,16,20,0,6.7,0.0,Friday,20:41,13.9,5.4,36.2
2461,7,13,2,4.4,0.0,Monday,19:25,5.1,4.2,20.3
2462,12,17,4,7.0,1.0,Wednesday,11:40,6.6,15.0,26.9
2463,10,13,2,,1.0,Saturday,14:51,13.6,32.3,58.7
2464,10,16,4,2.7,1.0,Friday,14:27,9.6,3.0,11.6
2465,6,9,3,4.3,0.0,Tuesday,11:31,5.0,4.5,7.8
2466,8,13,5,8.4,0.0,Monday,21:21,8.3,24.6,17.2
2467,6,11,3,8.7,0.0,Sunday,20:31,7.4,17.2,22.3
2468,12,16,4,6.8,0.0,Thursday,19:03,11.7,16.9,27.4
2469,7,11,4,6.5,0.0,Thursday,16:53,6.9,19.4,19.7
2470,2,7,5,9.2,0.0,Sunday,09:03,6.7,0.9,4.3
2471,11,16,4,8.4,2.0,Monday,11:27,12.0,11.0,40.8
2472,11,18,5,5.3,0.0,Saturday,13:48,6.7,15.6,19.2
2473,9,13,4,9.9,3.0,Friday,13:44,8.8,11.4,48.6
2474,3,8,3,7.7,0.0,Monday,15:50,8.1,23.8,9.9
2475,7,15,4,7.4,0.0,Friday,10:26,10.1,18.3,16.1
2476,8,15,4,6.8,2.0,Friday,16:12,9.5,9.6,24.6
2477,16,23,6,9.5,0.0,Saturday,18:30,7.2,10.9,35.6
2478,5,10,3,10.6,0.0,Thursday,16:51,13.4,27.5,22.0
2479,10,14,2,7.5,1.0,Wednesday,14:37,10.1,37.6,51.3
2480,9,13,3,6.4,0.0,Wednesday,18:29,13.4,10.9,30.0
2481,10,18,6,3.6,0.0,Saturday,16:02,12.7,1.0,11.4
2482,13,19,6,7.6,2.0,Saturday,18:25,10.4,15.5,32.3
2483,11,15,4,11.6,1.0,Friday,13:29,9.9,32.8,59.4
2484,8,13,4,11.2,0.0,Friday,20:02,7.8,23.6,30.7
2485,9,14,5,,0.0,Friday,10:01,12.2,6.3,16.2
2486,6,10,4,10.0,1.0,Thursday,10:08,14.4,14.2,19.2
2487,14,16,2,8.4,0.0,Thursday,12:44,16.1,26.5,82.8
2488,15,22,4,5.5,0.0,Saturday,15:06,11.6,2.4,27.5
2489,10,15,4,8.1,0.0,Sunday,10:54,7.2,6.7,17.1
2490,5,9,4,9.7,1.0,Tuesday,10:59,7.4,22.7,22.9
2491,15,21,5,6.7,0.0,Thursday,17:05,12.0,16.2,24.1
2492,6,8,1,8.0,1.0,Friday,21:53,2.9,41.3,60.3
2493,14,19,4,9.8,1.0,Saturday,16:18,8.7,11.1,53.7
2494,4,8,3,9.3,1.0,Tuesday,07:16,5.1,16.1,16.8
2495,17,22,3,7.0,0.0,Sunday,15:33,8.6,0.0,45.8
2496,8,13,4,6.8,1.0,Tuesday,14:22,7.4,9.6,24.5
2497,13,19,5,9.0,0.0,Wednesday,16:02,8.7,9.7,32.2
2498,9,14,5,5.3,0.0,Friday,17:39,11.0,0.0,13.6
2499,10,15,4,8.2,0.0,Tuesday,17:26,9.8,19.7,29.0
2500,10,13,3,9.2,3.0,Friday,17:15,11.2,34.6,62.6
2501,5,12,4,11.2,1.0,Friday,07:41,7.6,3.8,21.5
2502,11,16,3,6.0,1.0,Saturday,08:30,2.4,16.0,29.1
2503,9,16,4,10.1,0.0,Sunday,17:28,12.1,19.1,29.8
2504,5,9,2,10.6,2.0,Sunday,07:25,4.0,38.0,39.9
2505,11,17,5,6.9,1.0,Saturday,08:59,10.2,6.8,23.1
2506,8,13,4,2.0,1.0,Tuesday,15:00,5.5,8.4,7.0
2507,3,8,3,9.3,0.0,Tuesday,07:07,7.5,7.5,9.9
2508,13,18,5,8.2,0.0,Monday,19:22,9.2,22.4,32.6
2509,8,13,4,9.6,0.0,Friday,09:01,5.3,4.7,21.3
2510,3,7,4,11.4,1.0,Thursday,06:11,8.7,16.7,11.2
2511,15,21,3,13.1,2.0,Thursday,15:47,10.0,15.8,90.8
2512,9,13,4,8.1,,Monday,09:45,3.0,22.6,23.6
2513,10,16,4,5.9,0.0,Monday,09:17,9.0,1.2,16.0
2514,13,21,5,7.0,0.0,Wednesday,15:21,10.2,6.7,22.1
2515,9,13,4,11.3,1.0,Tuesday,07:25,2.9,24.2,35.5
2516,7,10,3,6.5,1.0,Friday,20:18,10.9,16.7,25.1
2517,12,16,4,11.9,1.0,Monday,09:48,4.7,30.0,52.4
2518,4,10,4,6.4,1.0,Friday,23:13,2.8,,5.5
2519,8,15,5,7.9,0.0,Thursday,12:11,9.1,16.3,15.9
2520,3,8,5,6.6,0.0,Wednesday,19:25,12.0,19.5,10.9
2521,6,12,6,5.5,0.0,Tuesday,17:51,9.2,18.7,5.6
2522,6,10,3,11.3,2.0,Sunday,04:10,4.6,14.9,31.6
2523,6,10,4,2.0,0.0,Wednesday,16:11,9.1,0.3,4.7
2524,6,10,4,4.1,0.0,Sunday,21:57,6.0,0.0,7.4
2525,10,14,4,15.2,2.0,Thursday,11:01,10.1,22.3,65.0
2526,10,15,4,8.4,0.0,Sunday,23:27,6.3,17.6,13.5
2527,5,8,3,4.0,0.0,Sunday,21:15,,14.6,8.5
2528,10,16,4,6.0,0.0,Saturday,11:32,13.6,23.4,25.3
2529,8,13,4,11.2,0.0,Friday,11:03,8.8,26.6,33.9
2530,10,14,4,4.9,3.0,Monday,20:39,3.8,11.3,23.6
2531,12,16,3,7.1,0.0,Saturday,21:26,9.0,17.8,40.0
2532,8,10,2,8.3,2.0,Friday,14:35,9.5,49.0,65.0
2533,12,17,4,9.8,1.0,Sunday,09:44,8.6,6.2,34.4
2534,9,14,3,5.3,3.0,Tuesday,08:13,9.1,24.6,28.5
2535,12,15,3,3.2,1.0,Saturday,09:38,10.1,6.5,20.1
2536,9,13,4,9.9,0.0,Tuesday,15:52,8.9,18.2,29.9
2537,14,17,3,6.1,0.0,Thursday,11:28,9.8,23.7,37.3
2538,10,19,6,7.0,0.0,Monday,07:52,11.0,11.0,16.3
2539,4,9,4,8.0,0.0,Wednesday,09:45,7.1,,11.8
2540,6,11,3,6.4,1.0,Sunday,12:21,6.6,14.9,18.1
2541,4,7,3,8.3,0.0,Sunday,03:21,3.7,21.8,9.4
2542,6,10,4,2.8,0.0,Sunday,17:07,9.6,0.0,6.2
2543,6,10,4,3.2,1.0,Thursday,09:33,8.7,17.8,12.6
2544,9,13,4,7.7,1.0,Wednesday,17:17,8.7,19.8,23.1
2545,9,12,3,5.1,3.0,Monday,09:31,6.3,19.5,23.9
2546,12,19,5,10.3,1.0,Friday,13:15,6.4,8.3,39.2
2547,4,8,4,11.4,1.0,Saturday,09:48,4.9,18.0,16.1
2548,3,9,4,7.2,0.0,Saturday,08:16,8.3,14.8,3.2
2549,7,11,2,6.9,0.0,Thursday,04:56,3.6,25.5,19.1
2550,11,19,5,7.1,2.0,Thursday,12:21,10.9,25.4,29.4
2551,19,24,4,7.0,0.0,Wednesday,12:59,13.1,6.6,41.4
2552,7,11,3,7.2,1.0,Wednesday,16:29,8.1,8.4,24.2
2553,10,13,3,2.0,1.0,Saturday,18:06,8.4,0.0,7.9
2554,7,12,5,6.7,0.0,Thursday,14:32,12.8,8.9,18.1
2555,9,13,4,3.2,1.0,Monday,12:47,10.7,4.2,13.2
2556,5,12,5,7.0,0.0,Sunday,10:23,7.9,4.4,9.5
2557,12,17,4,7.9,1.0,Sunday,20:58,13.1,21.6,33.5
2558,10,14,3,3.3,0.0,Thursday,14:52,6.9,14.2,15.7
2559,8,13,3,9.8,0.0,Friday,14:25,15.8,43.8,39.2
2560,3,6,3,7.0,1.0,Wednesday,06:07,5.4,8.5,12.3
2561,3,6,3,,0.0,Friday,12:09,3.9,18.2,15.3
2562,13,16,3,6.2,2.0,Friday,14:46,5.3,19.2,46.6
2563,7,12,5,4.3,0.0,Tuesday,12:19,11.3,20.2,10.5
2564,8,13,4,8.7,0.0,Friday,16:09,5.3,11.8,20.9
2565,15,21,5,6.5,0.0,Wednesday,13:30,11.6,0.0,24.1
2566,13,19,5,11.3,0.0,Thursday,18:12,12.2,20.3,44.2
2567,9,15,4,2.0,0.0,Monday,16:57,7.1,13.5,7.3
2568,7,13,4,3.8,1.0,Sunday,11:43,8.0,3.8,5.6
2569,10,14,4,7.3,1.0,Tuesday,12:04,9.9,19.0,29.4
2570,6,12,4,8.4,2.0,Saturday,00:54,10.0,11.0,21.1
2571,13,18,5,12.3,2.0,Thursday,19:48,11.7,30.3,59.2
2572,6,11,4,7.2,2.0,Friday,06:15,4.0,10.8,18.7
2573,7,11,3,5.8,0.0,Friday,09:32,5.0,14.8,17.1
2574,7,13,6,5.6,0.0,Sunday,13:37,6.0,9.9,11.1
2575,3,9,5,2.0,,Monday,08:59,7.4,0.0,0.2
2576,11,16,5,8.2,2.0,Tuesday,19:14,11.3,16.3,31.6
2577,14,19,3,7.1,0.0,Tuesday,20:20,8.2,13.2,42.7
2578,4,6,2,2.5,0.0,Thursday,09:25,9.9,10.5,8.9
2579,7,13,5,7.8,0.0,Tuesday,14:35,4.2,,20.0
2580,11,18,3,3.3,1.0,Thursday,21:28,6.8,6.3,15.4
2581,10,15,5,6.3,1.0,Monday,08:57,12.9,7.5,20.2
2582,13,17,4,8.0,1.0,Saturday,14:16,10.0,14.7,43.0
2583,8,11,3,9.5,1.0,Saturday,21:21,10.0,17.3,35.5
2584,6,12,4,6.5,1.0,Tuesday,09:28,13.0,15.2,15.7
2585,13,17,2,6.1,2.0,Tuesday,20:28,13.0,25.0,54.4
2586,6,10,3,12.3,0.0,Wednesday,08:26,5.6,38.1,25.9
2587,9,14,4,6.9,1.0,Wednesday,16:31,8.8,10.6,22.7
2588,9,11,2,6.2,0.0,Sunday,02:51,7.8,16.4,18.8
2589,5,10,4,11.3,1.0,Wednesday,10:39,9.2,12.0,23.7
2590,12,15,3,10.4,1.0,Tuesday,18:51,4.5,34.0,60.2
2591,21,26,4,5.5,0.0,Friday,17:37,12.1,16.9,41.2
2592,9,17,5,5.6,1.0,Friday,07:31,10.5,8.8,17.2
2593,8,12,3,,1.0,Wednesday,08:05,6.7,3.2,13.0
2594,8,12,2,11.1,1.0,Wednesday,11:47,4.0,28.5,61.6
2595,7,13,6,6.6,2.0,Friday,13:12,10.9,20.1,21.9
2596,6,11,5,8.2,0.0,Friday,05:11,5.9,15.3,11.2
2597,7,13,5,3.9,1.0,Saturday,17:59,,8.3,7.1
2598,9,15,5,6.4,0.0,Tuesday,16:18,5.2,19.7,15.7
2599,6,12,3,8.1,0.0,Sunday,23:59,4.6,9.7,10.8
2600,11,18,5,2.0,0.0,Wednesday,21:49,8.3,2.3,5.4
2601,14,19,4,7.7,0.0,Monday,16:01,12.9,11.8,37.9
2602,7,11,3,2.0,0.0,Wednesday,09:38,5.4,3.3,7.2
2603,6,9,3,4.9,3.0,Tuesday,20:41,10.0,12.9,23.7
2604,5,8,2,3.3,0.0,Thursday,11:55,4.1,8.3,10.8
2605,6,14,6,2.0,2.0,Friday,14:47,,6.3,37.8
2606,9,14,4,7.1,0.0,Sunday,07:23,1.2,5.7,16.8
2607,4,8,3,4.8,0.0,Saturday,13:27,7.7,3.0,10.2
2608,12,17,5,5.5,1.0,Saturday,07:07,10.3,0.8,18.8
2609,7,12,4,8.4,1.0,Wednesday,21:54,6.5,16.4,54.0
2610,8,16,4,7.1,0.0,Friday,07:22,12.1,0.0,16.3
2611,2,6,4,10.3,1.0,Saturday,08:46,5.4,30.1,15.0
2612,8,10,1,12.4,0.0,Sunday,05:15,3.5,57.1,68.0
2613,9,13,4,10.4,0.0,Monday,20:23,10.1,15.7,30.2
2614,4,7,3,6.8,0.0,Tuesday,21:10,3.5,4.4,10.2
2615,13,15,2,6.6,0.0,Wednesday,18:58,9.8,34.3,57.5
2616,10,15,4,12.1,0.0,Tuesday,07:34,16.5,32.7,38.2
2617,11,14,2,2.4,0.0,Sunday,09:02,3.1,1.3,11.5
2618,5,10,5,9.4,0.0,Saturday,07:39,7.2,4.9,10.0
2619,5,11,4,3.2,0.0,Thursday,08:27,8.0,0.0,1.6
2620,9,15,5,10.6,1.0,Wednesday,15:17,10.5,8.5,27.8
2621,10,16,4,3.6,0.0,Wednesday,11:55,15.0,0.7,15.5
2622,6,10,3,9.7,2.0,Friday,13:05,9.7,41.4,49.1
2623,4,8,4,9.7,0.0,Thursday,08:50,7.2,18.8,11.4
2624,9,14,4,11.9,0.0,Saturday,10:44,7.0,31.2,38.7
2625,5,9,4,5.2,0.0,Saturday,18:08,7.7,15.3,9.6
2626,5,12,6,9.1,1.0,Thursday,13:53,14.1,20.7,19.3
2627,10,17,4,6.8,2.0,Saturday,19:04,10.6,17.9,34.7
2628,9,14,4,7.8,0.0,Monday,11:44,10.5,28.6,29.2
2629,6,8,2,6.4,1.0,Thursday,08:36,2.1,26.3,22.5
2630,6,10,3,3.0,0.0,Monday,04:23,3.5,1.0,2.0
2631,4,11,5,11.0,2.0,Monday,15:40,15.7,19.4,23.2
2632,17,21,4,6.7,1.0,Friday,12:53,10.9,12.9,48.0
2633,7,11,4,8.3,0.0,Tuesday,21:03,,10.3,14.7
2634,8,13,4,6.9,2.0,Wednesday,20:07,10.1,0.0,25.3
2635,10,14,4,6.8,2.0,Tuesday,11:35,9.4,18.6,29.4
2636,6,10,3,9.0,2.0,Sunday,17:06,7.2,15.9,29.2
2637,5,11,5,10.1,1.0,Thursday,07:40,5.1,7.0,15.2
2638,3,6,3,7.8,0.0,Wednesday,21:22,4.6,17.2,7.6
2639,8,14,5,6.9,1.0,Tuesday,09:22,9.4,2.7,17.2
2640,5,11,4,5.3,1.0,Sunday,08:41,5.3,3.9,11.5
2641,11,15,3,8.7,0.0,Tuesday,12:20,7.2,26.4,42.9
2642,8,11,3,6.0,0.0,Sunday,21:27,3.5,0.0,11.3
2643,8,11,3,9.1,0.0,Monday,08:34,9.1,18.5,28.1
2644,10,15,4,5.1,0.0,Friday,09:06,10.1,7.4,14.8
2645,10,15,3,3.3,0.0,Wednesday,14:42,10.8,20.8,15.0
2646,19,25,5,6.7,0.0,Monday,14:21,10.7,6.5,38.9
2647,7,12,3,6.4,0.0,Tuesday,08:31,6.2,14.9,12.8
2648,8,13,4,8.0,0.0,Thursday,17:02,7.8,7.7,26.2
2649,7,9,1,8.4,2.0,Monday,12:32,7.1,59.5,102.7
2650,9,13,4,6.6,1.0,Thursday,13:05,9.6,16.1,27.2
2651,6,10,4,6.6,0.0,Thursday,21:01,3.7,,12.2
2652,9,14,3,6.6,0.0,Saturday,12:03,13.3,2.1,31.3
2653,5,8,3,8.4,0.0,Tuesday,08:25,10.7,12.6,17.4
2654,9,14,2,4.6,1.0,Thursday,14:31,11.3,15.4,31.7
2655,11,18,5,6.3,3.0,Monday,09:16,6.2,6.5,28.8
2656,11,14,2,6.2,0.0,Monday,14:38,17.7,33.8,54.5
2657,13,19,5,9.2,0.0,Monday,17:35,6.7,21.7,34.6
2658,9,16,5,10.2,0.0,Monday,14:58,9.4,25.3,43.3
2659,3,5,2,6.1,0.0,Thursday,18:48,5.5,26.0,12.7
2660,9,12,3,,0.0,Thursday,11:43,6.9,22.3,30.6
2661,3,8,4,3.6,0.0,Wednesday,09:17,7.6,0.0,0.0
2662,14,21,6,,0.0,Saturday,08:35,6.1,2.3,9.8
2663,8,13,4,7.5,0.0,Monday,07:17,6.5,3.3,17.2
2664,7,12,5,2.2,2.0,Tuesday,09:59,5.6,0.0,7.1
2665,7,12,4,8.6,1.0,Tuesday,10:48,,15.7,22.7
2666,12,16,4,,0.0,Thursday,17:37,11.4,18.6,44.0
2667,9,12,3,9.6,1.0,Wednesday,14:09,11.9,18.0,42.8
2668,5,10,4,,1.0,Tuesday,13:30,12.0,19.9,23.3
2669,12,16,3,9.2,0.0,Sunday,07:36,8.8,21.3,37.8
2670,8,15,4,6.8,0.0,Tuesday,18:28,8.6,10.1,19.5
2671,6,10,3,9.0,2.0,Saturday,17:27,10.3,30.5,37.5
2672,5,12,5,7.9,0.0,Monday,19:36,5.1,7.3,15.1
2673,11,16,4,,0.0,Thursday,14:58,7.5,,39.1
2674,15,24,6,7.5,2.0,Sunday,07:05,9.2,7.7,23.6
2675,3,6,3,10.0,0.0,Sunday,19:59,10.4,24.0,13.1
2676,5,8,3,7.7,0.0,Monday,16:54,8.4,24.6,21.5
2677,7,10,3,7.5,1.0,Tuesday,05:20,1.3,11.1,15.6
2678,11,16,2,7.6,0.0,Monday,13:55,8.2,29.1,68.8
2679,13,20,5,3.7,2.0,Saturday,11:08,7.3,0.0,21.5
2680,11,15,4,11.1,0.0,Wednesday,18:02,11.4,13.6,39.0
2681,12,17,5,6.9,1.0,Sunday,18:31,8.2,14.4,21.7
2682,10,16,5,2.0,0.0,Monday,10:25,10.0,0.0,9.4
2683,13,18,5,9.9,1.0,Saturday,15:50,11.4,14.2,42.1
2684,6,10,4,4.1,2.0,Tuesday,07:27,7.9,7.2,7.7
2685,12,17,4,5.9,0.0,Thursday,18:02,8.1,20.7,25.2
2686,8,13,5,7.9,1.0,Tuesday,09:11,5.5,4.7,21.1
2687,12,14,2,10.8,0.0,Thursday,07:20,10.8,57.7,69.3
2688,10,15,5,3.2,0.0,Sunday,14:03,8.4,0.0,8.3
2689,7,12,5,7.1,0.0,Thursday,19:22,10.8,12.3,13.3
2690,7,11,2,8.6,1.0,Saturday,09:43,7.1,13.6,44.6
2691,12,21,6,6.9,1.0,Thursday,16:29,8.4,,18.3
2692,4,10,4,7.7,0.0,Wednesday,05:58,9.5,20.7,9.0
2693,8,11,2,7.4,0.0,Tuesday,23:10,7.5,13.6,24.8
2694,10,15,5,8.9,2.0,Friday,13:48,13.1,11.4,33.8
2695,4,9,2,5.6,1.0,Sunday,16:04,10.9,21.3,15.5
2696,10,15,5,9.3,1.0,Saturday,18:15,7.2,17.8,33.3
2697,5,11,5,13.3,1.0,Friday,10:47,10.6,23.5,23.4
2698,17,20,3,5.7,0.0,Sunday,11:08,13.0,2.8,35.1
2699,4,8,3,4.2,1.0,Wednesday,15:15,10.2,1.6,11.3
2700,11,17,6,11.7,0.0,Saturday,12:26,,12.1,36.6
2701,2,5,3,10.5,1.0,Thursday,09:04,11.0,27.8,14.4
2702,7,11,4,5.7,1.0,Tuesday,07:41,6.4,8.8,15.2
2703,12,19,4,6.8,2.0,Monday,10:46,13.2,15.5,36.8
2704,4,9,3,3.6,0.0,Wednesday,17:09,4.4,5.3,2.3
2705,4,8,3,13.9,,Sunday,14:52,9.5,34.4,29.7
2706,5,8,3,5.5,1.0,Monday,12:16,9.3,27.7,22.3
2707,10,13,3,10.3,2.0,Sunday,16:46,4.0,10.5,48.4
2708,10,14,4,7.6,2.0,Saturday,16:06,9.0,21.9,40.3
2709,5,7,2,13.2,2.0,Thursday,22:09,2.1,33.6,44.1
2710,19,26,6,8.0,0.0,Saturday,13:55,18.3,8.9,41.3
2711,13,19,5,9.1,0.0,Monday,19:59,12.1,17.8,35.0
2712,3,5,2,8.2,1.0,Friday,02:34,1.0,21.2,13.5
2713,15,17,2,8.4,2.0,Wednesday,15:30,5.0,28.4,81.8
2714,8,17,5,6.4,2.0,Monday,18:14,9.9,13.9,24.5
2715,10,16,5,8.7,0.0,Thursday,09:18,6.7,7.3,14.1
2716,7,13,4,9.9,,Thursday,12:09,5.0,14.8,25.0
2717,10,17,5,7.3,0.0,Thursday,09:46,6.5,14.0,19.9
2718,7,11,4,6.6,1.0,Thursday,13:03,11.0,14.2,21.9
2719,3,8,5,9.7,0.0,Thursday,11:24,6.5,16.7,8.9
2720,9,13,4,6.0,0.0,Tuesday,13:19,11.4,21.1,19.9
2721,6,10,3,8.0,1.0,Friday,13:57,11.5,25.6,30.7
2722,10,14,4,6.5,3.0,Monday,18:11,14.6,7.2,34.6
2723,10,15,3,12.7,2.0,Monday,10:53,9.8,48.9,64.5
2724,13,17,4,5.2,1.0,Saturday,12:49,11.8,0.0,32.2
2725,10,16,6,6.1,0.0,Friday,16:17,7.2,17.7,15.1
2726,3,6,2,9.8,0.0,Wednesday,05:43,4.9,27.2,14.0
2727,10,13,3,8.4,0.0,Monday,16:17,7.6,23.9,37.1
2728,2,6,2,,0.0,Tuesday,11:37,4.1,21.9,13.9
2729,11,17,5,6.9,0.0,Monday,08:26,1.9,13.4,18.0
2730,6,8,2,4.6,1.0,Friday,09:26,0.6,0.0,17.3
2731,4,10,4,7.0,1.0,Friday,09:56,5.9,17.8,15.3
2732,3,6,3,8.5,1.0,Wednesday,02:47,3.1,19.3,13.5
2733,2,4,2,5.8,0.0,Saturday,08:07,8.0,22.7,31.6
2734,10,17,4,9.4,2.0,Tuesday,13:51,11.7,14.5,46.5
2735,4,7,3,6.4,1.0,Sunday,13:44,7.3,15.0,13.5
2736,3,9,4,5.1,1.0,Wednesday,00:21,4.5,0.0,7.0
2737,5,11,3,7.4,0.0,Tuesday,03:27,,19.2,11.5
2738,5,9,4,7.3,1.0,Monday,15:30,7.0,8.8,9.2
2739,15,18,2,,1.0,Wednesday,20:29,9.9,19.6,69.3
2740,12,16,4,8.7,0.0,Friday,16:22,11.4,26.2,38.4
2741,12,18,5,10.2,0.0,Wednesday,18:29,8.7,12.4,33.4
2742,3,7,2,6.2,0.0,Wednesday,10:38,4.0,25.7,12.3
2743,8,12,3,9.5,1.0,Wednesday,01:49,3.0,13.3,23.2
2744,8,13,4,8.1,0.0,Thursday,15:22,12.3,23.0,18.2
2745,17,23,5,6.6,3.0,Monday,13:02,15.2,6.2,44.3
2746,10,14,2,9.8,0.0,Wednesday,17:56,10.1,30.2,66.7
2747,4,8,3,6.6,0.0,Tuesday,07:40,7.1,18.4,10.5
2748,8,11,3,10.5,1.0,Wednesday,08:03,7.5,10.2,35.8
2749,17,24,6,4.4,1.0,Monday,11:55,14.1,2.8,22.5
2750,12,16,4,10.0,0.0,Friday,18:37,4.9,23.0,46.1
2751,14,19,3,11.4,2.0,Friday,15:26,11.8,32.1,82.7
2752,14,20,4,8.3,0.0,Sunday,18:21,14.2,12.3,36.5
2753,5,9,3,8.8,1.0,Sunday,10:08,6.1,22.9,22.0
2754,12,18,3,9.7,0.0,Sunday,09:56,,20.0,41.5
2755,4,11,5,8.1,1.0,Tuesday,14:58,7.9,12.6,12.1
2756,8,13,2,8.8,1.0,Friday,05:19,4.8,5.2,36.2
2757,6,11,3,5.9,0.0,Thursday,05:54,1.5,13.5,7.3
2758,8,12,3,12.7,0.0,Saturday,08:55,8.0,23.9,41.0
2759,6,9,3,4.6,0.0,Tuesday,20:11,7.5,20.2,14.0
2760,4,8,4,3.9,1.0,Tuesday,13:58,2.1,9.1,3.7
2761,12,17,4,7.2,2.0,Thursday,19:21,10.3,14.4,36.5
2762,4,8,3,9.7,0.0,Tuesday,05:23,2.9,21.2,7.7
2763,6,12,4,6.9,0.0,Thursday,11:31,8.4,,12.3
2764,7,11,3,8.2,3.0,Wednesday,07:34,3.7,22.4,34.2
2765,9,13,4,8.2,1.0,Thursday,09:29,9.0,12.3,25.2
2766,11,15,3,6.9,2.0,Sunday,09:16,5.4,24.3,32.7
2767,9,12,3,5.1,0.0,Wednesday,16:06,10.4,16.3,19.8
2768,9,12,3,11.3,0.0,Thursday,03:08,6.4,22.4,27.2
2769,12,17,5,7.9,1.0,Wednesday,18:51,12.5,16.2,27.5
2770,5,12,5,8.0,1.0,Sunday,15:56,4.0,13.5,11.3
2771,8,10,2,7.2,0.0,Wednesday,10:02,10.6,43.7,40.4
2772,6,10,4,,0.0,Saturday,23:47,8.0,3.6,9.8
